source,target,weight
MOp1 left,MOp1 left,460.735122822481
MOp1 left,MOs1 left,98.1732678638676
MOp1 left,SSp-n1 left,3.9117750257697
MOp1 left,SSp-bfd1 left,1.50791562867734
MOp1 left,SSp-ll1 left,0.54743325075695
MOp1 left,SSp-m1 left,27.3269940721761
MOp1 left,SSp-ul1 left,7.55298567967415
MOp1 left,SSp-tr1 left,0.171387283236994
MOp1 left,SSp-un1 left,0.759361371785644
MOp1 left,VISam1 left,0.2
MOp1 left,RSPagl1 left,0.370066061106524
MOp1 left,RSPd1 left,0.71391412056152
MOp1 left,VISa1 left,0.263583815028902
MOp1 left,MOB left,2.91157065235161
MOp1 right,MOp1 right,511.294366597681
MOp1 right,MOs1 right,86.7210400981282
MOp1 right,SSp-n1 right,2.99836401040775
MOp1 right,SSp-bfd1 right,4.38597291240863
MOp1 right,SSp-ll1 right,1.84937796981649
MOp1 right,SSp-m1 right,24.150455810981
MOp1 right,SSp-ul1 right,4.28120770403388
MOp1 right,SSp-tr1 right,0.146367521367521
MOp1 right,SSp-un1 right,0.269140243181321
MOp1 right,SSs1 right,0.0273741278940586
MOp1 right,VISal1 right,0.0185185185185185
MOp1 right,VISam1 right,0.0509259259259259
MOp1 right,VISp1 right,0.378703703703704
MOp1 right,VISpm1 right,0.087962962962963
MOp1 right,RSPagl1 right,0.763888888888889
MOp1 right,RSPd1 right,0.0336151368760064
MOp1 right,VISa1 right,0.0138888888888889
MOp1 right,VISrl1 right,0.00462962962962963
MOp1 right,MOB right,1.21808890070717
MOs1 left,MOp1 left,76.6006761885483
MOs1 left,MOs1 left,1173.61361386188
MOs1 left,SSp-n1 left,4.80713729742077
MOs1 left,SSp-bfd1 left,2.51468314327463
MOs1 left,SSp-m1 left,7.34709080062674
MOs1 left,SSp-ul1 left,3.56076183413956
MOs1 left,SSp-un1 left,0.492081230222482
MOs1 left,VISam1 left,0.205882352941176
MOs1 left,VISp1 left,0.588235294117647
MOs1 left,VISpm1 left,0.0882352941176471
MOs1 left,RSPagl1 left,0.375
MOs1 left,VISrl1 left,0.0526315789473684
MOs1 left,MOB left,8.25880885555658
MOs1 right,MOp1 right,66.0381848863746
MOs1 right,MOs1 right,1112.22798782631
MOs1 right,SSp-n1 right,1.46196146432599
MOs1 right,SSp-bfd1 right,0.800300871175392
MOs1 right,SSp-ll1 right,0.177339901477833
MOs1 right,SSp-m1 right,5.48281640908326
MOs1 right,SSp-ul1 right,3.35988994254685
MOs1 right,SSp-tr1 right,0.0909090909090909
MOs1 right,SSp-un1 right,0.691503762448666
MOs1 right,SSs1 right,0.0384615384615385
MOs1 right,RSPagl1 right,0.653950216450216
MOs1 right,RSPd1 right,1.24548509286413
MOs1 right,VISa1 right,0.166666666666667
MOs1 right,MOB right,4.00642634246794
SSp-n1 left,MOp1 left,10.8580631180575
SSp-n1 left,MOs1 left,16.3822392216783
SSp-n1 left,SSp-n1 left,445.822264652211
SSp-n1 left,SSp-bfd1 left,57.7351264239306
SSp-n1 left,SSp-ll1 left,0.00598802395209581
SSp-n1 left,SSp-m1 left,46.1941496345959
SSp-n1 left,SSp-ul1 left,5.04808148588197
SSp-n1 left,SSp-un1 left,7.09506333380475
SSp-n1 left,SSs1 left,1.60442426447748
SSp-n1 left,VISp1 left,0.845380667236954
SSp-n1 left,RSPagl1 left,0.248378243512974
SSp-n1 left,RSPd1 left,0.496007984031936
SSp-n1 left,VISa1 left,0.0208333333333333
SSp-n1 left,VISrl1 left,1
SSp-n1 left,MOB left,0.148554711112588
SSp-n1 right,MOp1 right,8.79529862190142
SSp-n1 right,MOs1 right,16.8193405682284
SSp-n1 right,SSp-n1 right,495.125716505814
SSp-n1 right,SSp-bfd1 right,40.8679325908067
SSp-n1 right,SSp-m1 right,77.8587691703855
SSp-n1 right,SSp-ul1 right,0.876862508462137
SSp-n1 right,SSp-un1 right,3.46250736468465
SSp-n1 right,SSs1 right,0.902601237345332
SSp-n1 right,MOB right,0.0480382139449497
SSp-bfd1 left,MOp1 left,5.69340956304858
SSp-bfd1 left,MOs1 left,8.73900469122042
SSp-bfd1 left,SSp-n1 left,125.868354729905
SSp-bfd1 left,SSp-bfd1 left,1239.1698603839
SSp-bfd1 left,SSp-ll1 left,0.067058594029322
SSp-bfd1 left,SSp-m1 left,13.2934598012336
SSp-bfd1 left,SSp-ul1 left,5.44275175574025
SSp-bfd1 left,SSp-tr1 left,1.41516795319049
SSp-bfd1 left,SSp-un1 left,9.86282137431878
SSp-bfd1 left,SSs1 left,13.3784207497641
SSp-bfd1 left,VISal1 left,1.34488091707326
SSp-bfd1 left,VISam1 left,0.263741375902935
SSp-bfd1 left,VISp1 left,2.6096754475616
SSp-bfd1 left,VISpm1 left,0.0301507537688442
SSp-bfd1 left,RSPagl1 left,1.07735239131174
SSp-bfd1 left,RSPd1 left,0.120967741935484
SSp-bfd1 left,VISa1 left,0.686860987854364
SSp-bfd1 left,VISrl1 left,4.95048216937171
SSp-bfd1 left,MOB left,0.0228310502283105
SSp-bfd1 right,MOp1 right,3.92293495360052
SSp-bfd1 right,MOs1 right,5.76148627266701
SSp-bfd1 right,SSp-n1 right,81.4163134623049
SSp-bfd1 right,SSp-bfd1 right,837.833213663976
SSp-bfd1 right,SSp-m1 right,11.279840132392
SSp-bfd1 right,SSp-ul1 right,5.13329811113278
SSp-bfd1 right,SSp-tr1 right,0.575742336589231
SSp-bfd1 right,SSp-un1 right,11.165439040144
SSp-bfd1 right,SSs1 right,7.32041272678472
SSp-bfd1 right,VISal1 right,1.22772042045412
SSp-bfd1 right,VISam1 right,0.0666666666666667
SSp-bfd1 right,VISp1 right,1.41102756892231
SSp-bfd1 right,VISpm1 right,0.736842105263158
SSp-bfd1 right,RSPagl1 right,0.252631578947368
SSp-bfd1 right,RSPd1 right,1.05833333333333
SSp-bfd1 right,VISa1 right,1.40668286355779
SSp-bfd1 right,VISrl1 right,3.19936553731121
SSp-bfd1 right,MOB right,0.302289694879854
SSp-ll1 left,MOp1 left,2.88125248994287
SSp-ll1 left,MOs1 left,1.24373020743329
SSp-ll1 left,SSp-n1 left,0.0868055555555556
SSp-ll1 left,SSp-bfd1 left,0.562746219341721
SSp-ll1 left,SSp-ll1 left,55.0214913229622
SSp-ll1 left,SSp-m1 left,0.27880551659625
SSp-ll1 left,SSp-ul1 left,1.65141422154977
SSp-ll1 left,SSp-tr1 left,5.92131572822865
SSp-ll1 left,SSp-un1 left,0.000812347684809098
SSp-ll1 left,VISal1 left,0.03125
SSp-ll1 left,VISam1 left,0.10981308411215
SSp-ll1 left,VISp1 left,0.474530464303519
SSp-ll1 left,VISpm1 left,0.0892512538807246
