source,target,weight
MOp1 left,MOp1 left,42.6077212363962
MOp1 left,MOs1 left,4.57220290523416
MOp1 left,SSp-m1 left,5.02830506554693
MOp1 left,SSp-ul1 left,1.07262712962756
MOp1 left,SSp-un1 left,0.538461538461539
MOp1 left,MOB left,0.861736055673462
MOp1 right,MOp1 right,34.8503194380308
MOp1 right,MOs1 right,5.38308602359999
MOp1 right,SSp-n1 right,0.402966155406262
MOp1 right,SSp-bfd1 right,0.557135251616174
MOp1 right,SSp-ll1 right,0.969230769230769
MOp1 right,SSp-m1 right,2.48099395452342
MOp1 right,SSp-ul1 right,0.0727273730996872
MOp1 right,SSp-un1 right,0.0363163899100013
MOp1 right,VISp1 right,0.0307692307692308
MOp1 right,RSPd1 right,0.0289855072463768
MOp1 right,MOB right,0.0177302667098585
MOs1 left,MOp1 left,12.2859147535162
MOs1 left,MOs1 left,144.213207601295
MOs1 left,SSp-n1 left,0.312916325815122
MOs1 left,SSp-bfd1 left,0.0813953488372093
MOs1 left,SSp-m1 left,0.834732589779892
MOs1 left,SSp-ul1 left,0.183870805890945
MOs1 left,RSPagl1 left,0.375
MOs1 left,MOB left,2.02895888505847
MOs1 right,MOp1 right,9.73787412290068
MOs1 right,MOs1 right,142.588829023493
MOs1 right,SSp-n1 right,0.559701492537313
MOs1 right,SSp-bfd1 right,0.283582089552239
MOs1 right,SSp-m1 right,0.629500296559905
MOs1 right,RSPagl1 right,0.145833333333333
MOs1 right,RSPd1 right,0.189583333333333
MOs1 right,MOB right,0.958658008658009
SSp-n1 left,MOp1 left,3.56022291884361
SSp-n1 left,MOs1 left,2.79151812240048
SSp-n1 left,SSp-n1 left,62.3002546617404
SSp-n1 left,SSp-bfd1 left,5.34245443597648
SSp-n1 left,SSp-m1 left,5.70123610750233
SSp-n1 left,SSp-ul1 left,0.645303610820852
SSp-n1 left,SSp-un1 left,0.873657615764454
SSp-n1 left,SSs1 left,0.107877973707126
SSp-n1 left,MOB left,0.0313479623824451
SSp-n1 right,MOp1 right,0.915566054663799
SSp-n1 right,MOs1 right,1.35168674266419
SSp-n1 right,SSp-n1 right,63.4072273450732
SSp-n1 right,SSp-bfd1 right,5.63996233809242
SSp-n1 right,SSp-m1 right,14.8581301040755
SSp-n1 right,SSp-ul1 right,0.081094344252239
SSp-n1 right,SSp-un1 right,0.0241233905617467
SSp-n1 right,MOB right,0.00582750582750583
SSp-bfd1 left,MOp1 left,0.088474025974026
SSp-bfd1 left,MOs1 left,0.15530911036529
SSp-bfd1 left,SSp-n1 left,10.3868850634188
SSp-bfd1 left,SSp-bfd1 left,119.746311902944
SSp-bfd1 left,SSp-m1 left,1.8105395893821
SSp-bfd1 left,SSp-ul1 left,1.12769356439739
SSp-bfd1 left,SSp-un1 left,1.57255673880362
SSp-bfd1 left,SSs1 left,4.818981088235
SSp-bfd1 left,VISal1 left,0.0555555555555556
SSp-bfd1 left,VISp1 left,0.630434782608696
SSp-bfd1 left,VISrl1 left,0.903209109730849
SSp-bfd1 right,MOp1 right,0.685478158205431
SSp-bfd1 right,MOs1 right,0.910932703659976
SSp-bfd1 right,SSp-n1 right,20.5647487363337
SSp-bfd1 right,SSp-bfd1 right,72.7856164423525
SSp-bfd1 right,SSp-m1 right,2.52317006884201
SSp-bfd1 right,SSp-ul1 right,1.20495867768595
SSp-bfd1 right,SSp-un1 right,0.480645161290323
SSp-bfd1 right,MOB right,0.0619126328217237
SSp-ll1 left,MOp1 left,0.4
SSp-ll1 left,SSp-ll1 left,4.6
SSp-ll1 left,SSp-tr1 left,0.958333333333333
SSp-ll1 right,MOs1 right,0.518172268907563
SSp-ll1 right,SSp-ll1 right,3.01176470588235
SSp-ll1 right,SSp-m1 right,0.0178571428571429
SSp-ll1 right,VISp1 right,0.0618697478991597
SSp-ll1 right,VISpm1 right,0.201260504201681
SSp-ll1 right,RSPagl1 right,0.343382352941176
SSp-ll1 right,RSPd1 right,0.218067226890756
SSp-ll1 right,MOB right,0.260609243697479
SSp-m1 left,MOp1 left,1.14170829170829
SSp-m1 left,MOs1 left,0.9375
SSp-m1 left,SSp-n1 left,0.773786763534397
SSp-m1 left,SSp-bfd1 left,1.03710634657542
SSp-m1 left,SSp-m1 left,22.4576235508893
SSp-m1 left,SSp-ul1 left,2.03861595817432
SSp-m1 left,SSp-un1 left,0.153960743077462
SSp-m1 left,SSs1 left,0.00315457413249211
SSp-m1 left,RSPd1 left,0.230769230769231
SSp-m1 left,MOB left,0.639423076923077
SSp-m1 right,MOp1 right,9.87321093683775
SSp-m1 right,MOs1 right,7.50220781138246
SSp-m1 right,SSp-n1 right,2.46138420721115
SSp-m1 right,SSp-m1 right,59.2707312688326
SSp-m1 right,SSp-ul1 right,1.31835275041309
SSp-m1 right,SSp-un1 right,0.399836893347073
SSp-m1 right,VISal1 right,0.0384615384615385
SSp-m1 right,VISp1 right,0.173076923076923
SSp-m1 right,RSPagl1 right,0.144230769230769
SSp-m1 right,RSPd1 right,0.480769230769231
SSp-m1 right,VISa1 right,0.00552486187845304
SSp-m1 right,MOB right,0.0895012213457054
SSp-ul1 left,MOp1 left,1.79071563452053
SSp-ul1 left,MOs1 left,0.527675276752767
SSp-ul1 left,SSp-n1 left,0.003690036900369
SSp-ul1 left,SSp-m1 left,1.83497123089414
SSp-ul1 left,SSp-ul1 left,10.5446107443884
SSp-ul1 left,SSp-un1 left,0.404761904761905
SSp-ul1 left,MOB left,0.158671586715867
SSp-ul1 right,MOp1 right,0.650793650793651
SSp-ul1 right,MOs1 right,0.325974025974026
SSp-ul1 right,SSp-n1 right,0.905710955710956
SSp-ul1 right,SSp-m1 right,1.96794871794872
SSp-ul1 right,SSp-ul1 right,11.5912698412698
SSp-ul1 right,SSp-tr1 right,0.0357142857142857
SSp-ul1 right,SSp-un1 right,0.333333333333333
SSp-ul1 right,VISpm1 right,0.0357142857142857
SSp-tr1 left,MOs1 left,0.230769230769231
SSp-tr1 left,SSp-bfd1 left,0.157894736842105
SSp-tr1 left,SSp-ul1 left,0.111111111111111
SSp-tr1 left,SSp-tr1 left,1.81286549707602
SSp-tr1 left,SSp-un1 left,0.105263157894737
SSp-tr1 left,VISp1 left,0.769230769230769
SSp-tr1 right,SSp-ll1 right,0.0099009900990099
SSp-tr1 right,SSp-tr1 right,3
SSp-tr1 right,VISal1 right,0.108910891089109
SSp-tr1 right,VISp1 right,0.702970297029703
SSp-tr1 right,VISpm1 right,0.0297029702970297
SSp-tr1 right,VISrl1 right,0.0198019801980198
SSp-un1 left,SSp-m1 left,0.15
SSp-un1 left,SSp-un1 left,1.525
SSp-un1 right,SSp-un1 right,3.57142857142857
SSs1 right,SSp-n1 right,0.333333333333333
SSs1 right,SSp-bfd1 right,0.785714285714286
VISal1 left,SSs1 left,0.333333333333333
VISal1 left,VISal1 left,8.1
VISal1 left,VISp1 left,0.9
VISal1 right,VISal1 right,6.08974358974359
VISal1 right,VISp1 right,0.756410256410256
VISal1 right,VISrl1 right,0.0384615384615385
VISam1 left,VISam1 left,2.75
VISp1 left,VISal1 left,0.04
VISp1 left,VISp1 left,30.6428431372549
VISp1 right,VISal1 right,1
VISp1 right,VISp1 right,13.4666666666667
VISp1 right,VISpm1 right,0.0972222222222222
VISp1 right,RSPagl1 right,0.111111111111111
VISp1 right,RSPd1 right,0.0416666666666667
VISpm1 left,VISp1 left,0.357142857142857
VISpm1 left,VISpm1 left,3
VISpm1 left,VISa1 left,0.428571428571429
RSPagl1 left,MOs1 left,0.25
RSPagl1 left,VISpm1 left,0.944444444444445
RSPagl1 left,RSPagl1 left,4.56944444444444
RSPagl1 left,RSPd1 left,1.68888888888889
RSPagl1 right,MOp1 right,0.0131578947368421
RSPagl1 right,MOs1 right,0.434210526315789
RSPagl1 right,VISp1 right,0.16
RSPagl1 right,VISpm1 right,0.08
RSPagl1 right,RSPagl1 right,4.62315789473684
RSPagl1 right,RSPd1 right,0.291052631578947
RSPd1 left,MOp1 left,0.206388593485368
RSPd1 left,MOs1 left,0.246602859506085
RSPd1 left,SSp-n1 left,0.126984126984127
RSPd1 left,SSp-bfd1 left,0.0132340777502068
RSPd1 left,SSp-ll1 left,0.00827129859387924
RSPd1 left,SSp-m1 left,0.46031746031746
RSPd1 left,SSp-ul1 left,0.0634920634920635
RSPd1 left,SSp-tr1 left,0.0272952853598015
RSPd1 left,VISam1 left,0.0488006617038875
RSPd1 left,VISp1 left,0.0802315963606286
RSPd1 left,VISpm1 left,0.0802315963606286
RSPd1 left,RSPagl1 left,0.722991199805716
RSPd1 left,RSPd1 left,8.37126946905173
RSPd1 left,VISa1 left,0.0669975186104218
RSPd1 left,VISrl1 left,0.0148883374689826
RSPd1 right,MOp1 right,0.00819672131147541
RSPd1 right,MOs1 right,0.671421073755055
RSPd1 right,SSp-bfd1 right,0.00819672131147541
RSPd1 right,SSp-ll1 right,0.622950819672131
RSPd1 right,SSp-ul1 right,0.0245901639344262
RSPd1 right,SSp-tr1 right,0.00819672131147541
RSPd1 right,VISp1 right,0.0163934426229508
RSPd1 right,VISpm1 right,0.0655737704918033
RSPd1 right,RSPagl1 right,1.34808743169399
RSPd1 right,RSPd1 right,18.4626446058649
RSPd1 right,MOB right,0.0163934426229508
VISa1 left,MOp1 left,0.0689655172413793
VISa1 left,SSs1 left,0.0344827586206897
VISa1 left,VISal1 left,0.172413793103448
VISa1 left,VISp1 left,0.241379310344828
VISa1 left,VISa1 left,1
VISa1 left,VISrl1 left,0.241379310344828
VISa1 right,MOs1 right,0.0909090909090909
VISa1 right,SSp-bfd1 right,0.181818181818182
VISa1 right,VISp1 right,0.636363636363636
VISrl1 left,SSp-bfd1 left,1.81842105263158
VISrl1 left,VISp1 left,0.2
VISrl1 left,VISrl1 left,5.10833333333333
VISrl1 right,SSp-bfd1 right,0.916666666666667
VISrl1 right,VISal1 right,0.416666666666667
VISrl1 right,VISp1 right,0.583333333333333
VISrl1 right,VISrl1 right,0.5
MOB left,MOB left,17
MOB right,MOs1 right,0.333333333333333
MOB right,MOB right,7.02222222222222
